subject_id,convo_id,context_text,fb0_name,fb1_name,fb2_name,context_matching_feedback,best_pair,energy_polarity_surprisal
67cdf158555dc24e9c13714a,fe_03_03539_1_514,because for one thing the people who are making minimum wage aren't really their constituents so much that you know they're not that pop- the the the the people that are young,fe_03_03539,fe_03_02313,fe_03_04930,"{'fb0.wav': '4', 'fb1.wav': '2', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '1', 'surprisal': '3'}}"
67cdf158555dc24e9c13714a,fe_03_02392_1_462,yeah that's what i yeah i'm only twenty but so like with ah british friend he's twenty one so you know we'll go to the bars together or whatever and it's just yeah it's no good i mean like bars are fun but it's such a waste of money like just go buy a fifth of liquor and,fe_03_02392,fe_03_02153,fe_03_05233,"{'fb0.wav': '4', 'fb1.wav': '2', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '5', 'surprisal': '3'}, 'fb1.wav': {'energy': '1', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '5', 'surprisal': '4'}}"
67cdf158555dc24e9c13714a,fe_03_02572_0_353,i think that they're gonna get somebody else in power over there that's gonna do the same thing because they've been letting it happen all these years they're not gonna stop you know i mean i mean looking at kuwait i mean the women could uncover their faces and they chose to cover them up because they'd been covered for so long,fe_03_02572,fe_03_03668,fe_03_03285,"{'fb0.wav': '4', 'fb1.wav': '5', 'fb2.wav': '4'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '2'}}"
67cdf158555dc24e9c13714a,fe_03_02358_1_275,yeah and they don't uh i think it's more the like the alcoholics or or people that just get a little too much that really makes a makes a difference those are the ones that don't know how i guess people that don't know how to control it,fe_03_02358,fe_03_02665,fe_03_03275,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb2.wav': {'energy': '3', 'polarity': '2', 'surprisal': '1'}}"
67cdf158555dc24e9c13714a,fe_03_00270_0_411,dirty it's loud it's smelly it's noisy uh i the people are rude,fe_03_00270,fe_03_04037,fe_03_03628,"{'fb0.wav': '4', 'fb1.wav': '4', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '5', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '4', 'polarity': '2', 'surprisal': '3'}}"
67cdf158555dc24e9c13714a,fe_03_03937_0_540,yeah ah it w- it was the opposite bud abbott was was the one who wasn't that great and lou costello was the brains behind the whole thing,fe_03_03937,fe_03_02299,fe_03_04730,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '2', 'surprisal': '3'}, 'fb1.wav': {'energy': '4', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '5', 'polarity': '4', 'surprisal': '5'}}"
67cdf158555dc24e9c13714a,fe_03_05279_0_26,oh okay yeah my favorite holiday is thanksgiving 'cause we have a son who's in college in oregon and he comes to visit us at thanksgiving and i enjoy the food with my wife okay,fe_03_05279,fe_03_02199,fe_03_03750,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '5'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '5'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '5'}}"
67cdf158555dc24e9c13714a,fe_03_04354_0_415,so so your wife's your best friend what they said well you know since you really don't have anybody let's say it's your wife,fe_03_04354,fe_03_05609,fe_03_04873,"{'fb0.wav': '2', 'fb1.wav': '5', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '1', 'surprisal': '5'}, 'fb1.wav': {'energy': '5', 'polarity': '4', 'surprisal': '5'}, 'fb2.wav': {'energy': '5', 'polarity': '3', 'surprisal': '4'}}"
67cdf158555dc24e9c13714a,fe_03_02474_0_406,to try and find people to help you figure it out and and so then you have to figure out how to get there and see you know whether you take a taxi or whatever,fe_03_02474,fe_03_05222,fe_03_01451,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '4'}}"
67cdf158555dc24e9c13714a,fe_03_05005_1_36,upper east side mm yeah i haven't really done a whole lot i i don't think it's really affected me um i've lost an uncle in tower two that i never met and that was about as as as har- home hard hitting as as it got for me you know,fe_03_05005,fe_03_01442,fe_03_05008,"{'fb0.wav': '4', 'fb1.wav': '4', 'fb2.wav': '4'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '1', 'surprisal': '3'}}"
67cdf158555dc24e9c13714a,fe_03_02682_1_50,yeah that would be good my favorite i think they want us to tell what our favorite one is too and why my favorite holiday is christmas,fe_03_02682,fe_03_01346,fe_03_04951,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '5', 'surprisal': '4'}, 'fb2.wav': {'energy': '1', 'polarity': '2', 'surprisal': '3'}}"
67cdf158555dc24e9c13714a,fe_03_02032_1_51,kayaking is ah like getting in a little boat that has like a hull on there and you just get in there and then you just um you just ah get ah it's a one paddle and you just paddle go back and forth and it's just it's wonderful it's good exercise,fe_03_02032,fe_03_04044,fe_03_02106,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '4'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '5'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}}"
67cdf158555dc24e9c13714a,fe_03_00263_1_17,okay i'm at university of illinois in in illinois go figure,fe_03_00263,fe_03_03997,fe_03_00260,"{'fb0.wav': '1', 'fb1.wav': '1', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '1', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '5'}}"
67cdf158555dc24e9c13714a,fe_03_02236_0_223,why don't you use it and spray that little oatmeal off but the but the problem is we are so old he doesn't see his little remnants,fe_03_02236,fe_03_02348,fe_03_01532,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '2'}, 'fb2.wav': {'energy': '4', 'polarity': '5', 'surprisal': '4'}}"
67cdf158555dc24e9c13714a,fe_03_04937_0_375,i try really hard to monitor what my kids watch and and you know kinda like,fe_03_04937,fe_03_00920,fe_03_00019,"{'fb0.wav': '3', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '3', 'surprisal': '2'}}"
67cdf158555dc24e9c13714a,fe_03_03893_1_235,read some and people well they pretty much are pretty good about always sending you know good things not,fe_03_03893,fe_03_01859,fe_03_04853,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '3', 'polarity': '1', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '1', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_02924_0_440,i was gonna say i know there's so many uhm sporting channels on television so they must have a a really big uhm audience and then there's all kinds of places that people go to just to watch,fe_03_02924,fe_03_05451,fe_03_02525,"{'fb0.wav': '4', 'fb1.wav': '2', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_04287_0_389,ah so he he ah he has two or two two children um he's kinda like well i mean it's all it's all like happened at once is is he got divorced and the divorce was final and then it then it then he ah got he got him a ni- nice place to live but there then he then he just lost his job,fe_03_04287,fe_03_03239,fe_03_00877,"{'fb0.wav': '2', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_03444_0_132,uh that's definitely true but i mean i i know plenty of people in uh relationships that have you know come from very different backgrounds and in all those ca- i mean in those cases it's worked out well,fe_03_03444,fe_03_03447,fe_03_05262,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '4'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}}"
67cee8d6088dc3c843f48e48,fe_03_04254_0_81,yeah so when i look back it's really looking back,fe_03_04254,fe_03_05320,fe_03_04146,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_00774_1_557,mhm that is true like here i when i was getting here i realized that each season is very distinct like,fe_03_00774,fe_03_02935,fe_03_04913,"{'fb0.wav': '2', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '3', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}}"
67cee8d6088dc3c843f48e48,fe_03_05095_1_481,um again because i'm of indian background so i i i think that if i were to try to get on an airplane i'd probably be profiled out and and stripped down myself,fe_03_05095,fe_03_01916,fe_03_05093,"{'fb0.wav': '2', 'fb1.wav': '4', 'fb2.wav': '2'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}}"
67cee8d6088dc3c843f48e48,fe_03_04877_1_384,maybe in their twenties they take five people hostage right like uh two guys and three girls,fe_03_04877,fe_03_02682,fe_03_05841,"{'fb0.wav': '1', 'fb1.wav': '1', 'fb2.wav': '4'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '1', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '4'}}"
67cee8d6088dc3c843f48e48,fe_03_01949_0_142,uh the last time i went was for my grandmother's funeral she died when she was ninety nine years old,fe_03_01949,fe_03_04921,fe_03_03453,"{'fb0.wav': '1', 'fb1.wav': '1', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_02536_1_502,kept ordering all this stuff and all this stuff and then they leave and the waiter comes over to the celebrity and gives him this eight thousand dollar bill,fe_03_02536,fe_03_02411,fe_03_03199,"{'fb0.wav': '5', 'fb1.wav': '1', 'fb2.wav': '1'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '1', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_00355_1_498,yeah that's the thing about being a teacher you're actually in class and you spend at least that much time outside of class,fe_03_00355,fe_03_01390,fe_03_02835,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_05111_0_225,that you know i i i i would have done i mean we have the cia and other things and here we keep we kept saying we got him on this attack and we got him on that attack and he's probably still alive so what did we really accomplish,fe_03_05111,fe_03_02788,fe_03_02993,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_04203_1_409,right so usually enough actually tony he minored in cs he majored in religion and german and he writes science fiction,fe_03_04203,fe_03_03193,fe_03_05415,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_02482_1_68,yeah i like just the promotions for it i thought no this is not for me,fe_03_02482,fe_03_04231,fe_03_01687,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_00134_1_325,um but you know it was i guess it was right after september eleventh and people were getting really concerned about anthrax attacks in the us,fe_03_00134,fe_03_03791,fe_03_01288,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}, 'fb1.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_02563_1_161,it's something that they're gonna be able to go in and bing bang bomb it's done in a in a month,fe_03_02563,fe_03_02073,fe_03_04763,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '3', 'polarity': '2', 'surprisal': '2'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_03315_0_104,thank you and my new fiancee has just i mean it's she's got all the qualities our communication's good we can we can be mad at each other for twenty minutes talk it out it's done and over with,fe_03_03315,fe_03_05375,fe_03_01524,"{'fb0.wav': '3', 'fb1.wav': '4', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '3', 'polarity': '3', 'surprisal': '2'}}"
67cee8d6088dc3c843f48e48,fe_03_02814_1_375,yeah uh not for me i i i i you know it it's cool and all go around in circles i i go in quarter miles i'm a drag racer,fe_03_02814,fe_03_01314,fe_03_01533,"{'fb0.wav': '4', 'fb1.wav': '4', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}, 'fb1.wav': {'energy': '3', 'polarity': '3', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '2', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_01996_0_262,just went to a meeting today they're cutting our health insurance like way back where we're gonna have to start paying a percentage of our we used to be on hmo and now it's still gonna be like an hmo but you still you have to pay like twenty per cent of all your all your things you go to like your lab work xrays stuff like that and we've never had to do that here in texas so it's going to be a huge,fe_03_01996,fe_03_01962,fe_03_00472,"{'fb0.wav': '3', 'fb1.wav': '2', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '3'}, 'fb1.wav': {'energy': '2', 'polarity': '1', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '1', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_03997_1_362,mm yeah 'cause it's i haven't seen it but it's probably like the others to show that um law and the legal system isn't as black and white as we often think or want it to be,fe_03_03997,fe_03_05117,fe_03_00449,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '1', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '2', 'polarity': '1', 'surprisal': '1'}}"
67cee8d6088dc3c843f48e48,fe_03_00776_1_58,although i was born and raised here so kind of hard like a lot of my family's here and,fe_03_00776,fe_03_03349,fe_03_03862,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '3'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '2'}, 'fb2.wav': {'energy': '4', 'polarity': '2', 'surprisal': '3'}}"
67cee8d6088dc3c843f48e48,fe_03_04387_0_441,someone that you would go out to a bar with and drink have a few beers and watch some sports together or something like that then it'd be something different,fe_03_04387,fe_03_05713,fe_03_05140,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '2', 'surprisal': '2'}, 'fb1.wav': {'energy': '2', 'polarity': '2', 'surprisal': '3'}, 'fb2.wav': {'energy': '4', 'polarity': '4', 'surprisal': '2'}}"
593e6e9ea2bf080001ed3bba,fe_03_03656_1_428,no definitely not in new york city an apartment in new york city can run you at least from fifteen hundred dollars up,fe_03_03656,fe_03_05173,fe_03_00312,"{'fb0.wav': '4', 'fb1.wav': '5', 'fb2.wav': '1'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '4', 'surprisal': '3'}, 'fb1.wav': {'energy': '4', 'polarity': '5', 'surprisal': '4'}, 'fb2.wav': {'energy': '4', 'polarity': '5', 'surprisal': '4'}}"
593e6e9ea2bf080001ed3bba,fe_03_02251_1_38,yeah it's ah that's what the recording said you bet um i actually find it's not so much the weather ah that correlates to some to illness with me um it's more of me just taking care of myself and staying away from crowds of people,fe_03_02251,fe_03_00726,fe_03_04406,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '5', 'surprisal': '2'}, 'fb1.wav': {'energy': '5', 'polarity': '3', 'surprisal': '4'}, 'fb2.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_02086_0_41,not really i just have a few girlfriends that's about it i'm thirty six years old and my best friend is nineteen she's really young for me to have for a best friend but we get along really well,fe_03_02086,fe_03_02438,fe_03_01142,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '3', 'surprisal': '4'}, 'fb1.wav': {'energy': '2', 'polarity': '3', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '5', 'surprisal': '2'}}"
593e6e9ea2bf080001ed3bba,fe_03_01271_0_294,and she was called back in october to go in paraguay,fe_03_01271,fe_03_01867,fe_03_02041,"{'fb0.wav': '5', 'fb1.wav': '4', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '4', 'polarity': '5', 'surprisal': '3'}, 'fb2.wav': {'energy': '3', 'polarity': '5', 'surprisal': '3'}}"
593e6e9ea2bf080001ed3bba,fe_03_05729_0_17,uhm oh i think er computers improve education and i certainly don't think they hinder education,fe_03_05729,fe_03_03989,fe_03_02881,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '5'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '4', 'polarity': '5', 'surprisal': '4'}}"
593e6e9ea2bf080001ed3bba,fe_03_02346_1_516,i was in the military and i was in indianapolis during the one winter doing my training and get out that was ridiculous,fe_03_02346,fe_03_04223,fe_03_01450,"{'fb0.wav': '4', 'fb1.wav': '3', 'fb2.wav': '2'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}, 'fb1.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '3', 'polarity': '4', 'surprisal': '2'}}"
593e6e9ea2bf080001ed3bba,fe_03_05710_1_23,so i'll start with the obvious one i think um north korea poses a threat to our security,fe_03_05710,fe_03_04503,fe_03_04982,"{'fb0.wav': '5', 'fb1.wav': '2', 'fb2.wav': '3'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '5', 'surprisal': '4'}, 'fb1.wav': {'energy': '4', 'polarity': '3', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_00041_1_322,i haven't been there i don't know i've seen arizona most arizona and utah and i've been to washington dc,fe_03_00041,fe_03_03315,fe_03_00083,"{'fb0.wav': '4', 'fb1.wav': '1', 'fb2.wav': '2'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '4', 'polarity': '4', 'surprisal': '4'}, 'fb1.wav': {'energy': '5', 'polarity': '5', 'surprisal': '4'}, 'fb2.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_05293_1_136,and if you look at iraq however connected they are to al qaeda they didn't they found a couple of old mobile labs you know,fe_03_05293,fe_03_03396,fe_03_03654,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}, 'fb1.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_00735_0_22,its just kinda strange um well i guess i can start this,fe_03_00735,fe_03_04274,fe_03_04012,"{'fb0.wav': '5', 'fb1.wav': '1', 'fb2.wav': '5'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}, 'fb1.wav': {'energy': '3', 'polarity': '5', 'surprisal': '5'}, 'fb2.wav': {'energy': '2', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_03445_0_549,work towards getting their their bachelor's but uh there's still two years worth of school that they have left,fe_03_03445,fe_03_04014,fe_03_02582,"{'fb0.wav': '2', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb2.wav', 'fb1.wav'}","{'fb0.wav': {'energy': '2', 'polarity': '5', 'surprisal': '1'}, 'fb1.wav': {'energy': '1', 'polarity': '5', 'surprisal': '1'}, 'fb2.wav': {'energy': '2', 'polarity': '5', 'surprisal': '2'}}"
593e6e9ea2bf080001ed3bba,fe_03_00484_0_519,and it's a it's a survey company it's a large survey company they do it for all kinds of major manufactures,fe_03_00484,fe_03_04629,fe_03_03847,"{'fb0.wav': '5', 'fb1.wav': '5', 'fb2.wav': '3'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '5', 'polarity': '5', 'surprisal': '5'}, 'fb1.wav': {'energy': '2', 'polarity': '5', 'surprisal': '1'}, 'fb2.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_05627_1_577,ah what was that oh that was the ah presidential thing,fe_03_05627,fe_03_00121,fe_03_00046,"{'fb0.wav': '3', 'fb1.wav': '3', 'fb2.wav': '5'}","{'fb1.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '4', 'surprisal': '5'}, 'fb1.wav': {'energy': '3', 'polarity': '4', 'surprisal': '5'}, 'fb2.wav': {'energy': '1', 'polarity': '4', 'surprisal': '1'}}"
593e6e9ea2bf080001ed3bba,fe_03_03002_1_327,yeah and across the street we have a terrier and there's another large dog down the street on the other side and there's dog people all around us so we don't have any problems with barking everybody's dogs are barking,fe_03_03002,fe_03_04955,fe_03_02016,"{'fb0.wav': '5', 'fb1.wav': '3', 'fb2.wav': '4'}","{'fb2.wav', 'fb0.wav'}","{'fb0.wav': {'energy': '3', 'polarity': '5', 'surprisal': '4'}, 'fb1.wav': {'energy': '1', 'polarity': '5', 'surprisal': '1'}, 'fb2.wav': {'energy': '4', 'polarity': '5', 'surprisal': '5'}}"
