data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.727,0.435,0.674,0.871,6.992,0.393,0.644,0.857,0.736,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=2048.log,6.797,0.435,0.677,0.873,7.079,0.392,0.65,0.863,0.74,17
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.219,0.435,0.684,0.878,6.529,0.365,0.623,0.848,0.747,5
google/gemma-3-4b-pt_embeddings_last_5turns,1,64,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.log,6.256,0.435,0.681,0.876,6.571,0.362,0.62,0.841,0.743,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=1024.log,6.218,0.435,0.675,0.872,6.546,0.357,0.619,0.836,0.733,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=1024.log,6.217,0.435,0.672,0.878,6.546,0.357,0.616,0.84,0.733,5
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.77,0.434,0.678,0.878,7.859,0.43,0.688,0.887,0.736,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.769,0.434,0.683,0.88,7.864,0.428,0.685,0.887,0.729,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,64,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=4096.log,7.516,0.434,0.673,0.876,7.655,0.402,0.667,0.877,0.736,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=2048.log,6.734,0.434,0.679,0.875,7.018,0.384,0.642,0.858,0.74,7
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.773,0.433,0.675,0.878,7.859,0.433,0.684,0.887,0.726,19
google/gemma-3-4b-pt_embeddings_last_5turns,2,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.788,0.433,0.674,0.875,7.88,0.433,0.688,0.883,0.729,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=64__bs=8192.log,7.802,0.433,0.662,0.865,7.889,0.417,0.673,0.882,0.733,19
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=2048.log,6.72,0.433,0.679,0.874,7.005,0.382,0.643,0.859,0.743,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=1024.log,6.222,0.433,0.679,0.876,6.518,0.362,0.623,0.846,0.736,5
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=1024.log,6.235,0.433,0.671,0.873,6.549,0.359,0.617,0.841,0.712,7
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.245,0.433,0.669,0.87,6.552,0.358,0.615,0.837,0.75,4
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.777,0.432,0.676,0.875,7.859,0.433,0.689,0.886,0.726,20
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.774,0.432,0.671,0.873,7.866,0.425,0.683,0.886,0.74,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.77,0.432,0.679,0.88,7.852,0.424,0.687,0.888,0.719,16
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.log,7.527,0.432,0.673,0.873,7.639,0.417,0.675,0.872,0.736,11
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.log,7.54,0.432,0.676,0.871,7.653,0.414,0.667,0.875,0.74,10
meta-llama/Llama-3.1-8B_embeddings_last_5turns,3,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.759,0.432,0.684,0.874,7.88,0.412,0.676,0.881,0.736,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=2048.log,6.725,0.432,0.672,0.875,7.009,0.382,0.644,0.857,0.74,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.229,0.432,0.675,0.872,6.556,0.36,0.613,0.835,0.736,7
meta-llama/Llama-3.1-8B_embeddings_last_5turns,2,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.773,0.431,0.677,0.873,7.834,0.437,0.689,0.888,0.74,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.773,0.431,0.677,0.869,7.859,0.429,0.682,0.883,0.736,18
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=4096.log,7.534,0.431,0.672,0.869,7.653,0.408,0.663,0.869,0.726,12
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=4096.log,7.569,0.431,0.669,0.869,7.686,0.408,0.667,0.872,0.743,18
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.797,0.43,0.677,0.872,7.873,0.431,0.685,0.88,0.719,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,2,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.778,0.43,0.673,0.879,7.877,0.416,0.673,0.879,0.747,12
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=4096.log,7.553,0.43,0.668,0.87,7.665,0.411,0.665,0.864,0.76,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=4096.log,7.555,0.43,0.665,0.864,7.67,0.405,0.661,0.869,0.736,14
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=1024.log,6.242,0.43,0.675,0.871,6.55,0.36,0.618,0.844,0.743,7
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=1024.log,6.221,0.43,0.672,0.869,6.546,0.353,0.609,0.836,0.743,4
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=2048.log,6.783,0.429,0.67,0.87,7.043,0.389,0.647,0.86,0.722,10
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.log,6.245,0.429,0.675,0.87,6.568,0.359,0.611,0.834,0.736,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,4,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=1024.log,6.283,0.429,0.669,0.87,6.609,0.355,0.608,0.833,0.74,9
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.803,0.428,0.665,0.871,7.88,0.428,0.681,0.883,0.74,15
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.827,0.428,0.661,0.862,7.889,0.428,0.678,0.883,0.722,17
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.776,0.427,0.672,0.876,7.856,0.428,0.683,0.884,0.74,19
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.log,6.764,0.427,0.677,0.873,7.023,0.379,0.637,0.857,0.729,8
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=2048.log,6.765,0.427,0.662,0.864,7.039,0.371,0.633,0.851,0.719,6
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.793,0.426,0.667,0.87,7.884,0.416,0.671,0.878,0.729,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=2048.log,6.744,0.426,0.663,0.868,7.026,0.37,0.63,0.846,0.726,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=4096.log,7.541,0.425,0.671,0.869,7.657,0.408,0.662,0.864,0.757,17
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=2048.log,6.776,0.425,0.665,0.867,7.098,0.386,0.642,0.852,0.743,9
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.256,0.425,0.667,0.868,6.56,0.355,0.607,0.838,0.75,6
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,1024,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=1024.log,6.242,0.425,0.664,0.865,6.565,0.35,0.602,0.832,0.753,5
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,1,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.791,0.424,0.665,0.867,7.881,0.424,0.675,0.88,0.747,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.794,0.424,0.669,0.871,7.885,0.423,0.676,0.879,0.75,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=256__bs=4096.log,7.557,0.424,0.666,0.869,7.684,0.406,0.656,0.865,0.747,13
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,2,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=2__emb=256__bs=4096.log,7.56,0.424,0.665,0.867,7.68,0.402,0.654,0.861,0.753,10
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.776,0.424,0.666,0.857,7.042,0.378,0.63,0.849,0.753,8
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,256,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.798,0.423,0.665,0.872,7.847,0.437,0.687,0.882,0.729,20
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.78,0.423,0.67,0.872,7.847,0.428,0.682,0.887,0.743,20
mistralai/Mistral-7B-v0.3_embeddings_last_5turns,3,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistralai-mistral-7b-v0-3-embeddings-last-5turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.844,0.423,0.664,0.865,7.918,0.427,0.674,0.882,0.747,19
