data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
llama3.1-8b-bc_slash-best_embeddings_last_1turns,1,256,1024,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.288,0.404,0.643,0.853,6.543,0.346,0.6,0.82,0.74,6.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,64,8192,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.819,0.403,0.649,0.858,7.892,0.41,0.662,0.87,0.743,20.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.829,0.403,0.639,0.856,7.9,0.399,0.659,0.867,0.75,19.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,64,4096,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=4096.log,7.568,0.403,0.649,0.856,7.67,0.387,0.637,0.86,0.726,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,128,8192,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.822,0.402,0.649,0.856,7.869,0.415,0.663,0.871,0.736,19.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,128,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=8192.log,7.828,0.402,0.646,0.853,7.889,0.411,0.664,0.875,0.726,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,2,128,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.833,0.402,0.654,0.856,7.888,0.41,0.663,0.873,0.736,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,256,2048,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=2048.log,6.797,0.402,0.647,0.858,7.011,0.369,0.629,0.846,0.74,7.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,128,8192,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.803,0.401,0.655,0.866,7.878,0.408,0.662,0.873,0.736,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,64,1024,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=1024.log,6.339,0.401,0.64,0.855,6.594,0.35,0.598,0.831,0.722,15.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,256,8192,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.853,0.4,0.636,0.848,7.927,0.396,0.649,0.863,0.733,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,64,1024,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=64__bs=1024.log,6.295,0.4,0.644,0.856,6.565,0.336,0.59,0.823,0.743,8.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,64,4096,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=4096.log,7.571,0.399,0.647,0.858,7.661,0.391,0.646,0.854,0.753,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,128,2048,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=2048.log,6.813,0.399,0.645,0.856,7.045,0.367,0.626,0.839,0.733,8.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,4096,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=4096.log,7.606,0.398,0.636,0.849,7.705,0.385,0.633,0.85,0.74,15.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,128,1024,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=1024.log,6.303,0.398,0.642,0.853,6.562,0.34,0.594,0.827,0.722,10.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,3,256,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.832,0.397,0.645,0.856,7.883,0.405,0.663,0.87,0.747,19.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,256,1024,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=1024.log,6.3,0.397,0.645,0.856,6.567,0.342,0.596,0.822,0.736,7.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,4096,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=4096.log,7.608,0.396,0.633,0.851,7.702,0.38,0.629,0.849,0.747,16.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,2048,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=2048.log,6.843,0.396,0.633,0.851,7.051,0.372,0.623,0.841,0.729,11.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,128,1024,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=1024.log,6.302,0.396,0.652,0.859,6.627,0.345,0.592,0.824,0.733,10.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,1,64,8192,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.842,0.395,0.633,0.852,7.901,0.413,0.657,0.868,0.729,19.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,256,2048,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=2048.log,6.827,0.395,0.636,0.854,7.13,0.359,0.614,0.826,0.753,9.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,128,4096,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=4096.log,7.58,0.394,0.642,0.85,7.687,0.383,0.631,0.853,0.733,14.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,2048,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=2048.log,6.815,0.394,0.636,0.849,7.046,0.367,0.619,0.835,0.74,10.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,256,2048,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=2048.log,6.86,0.394,0.635,0.845,7.091,0.358,0.607,0.832,0.747,9.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,128,1024,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=128__bs=1024.log,6.326,0.394,0.641,0.851,6.584,0.337,0.588,0.819,0.75,8.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,256,1024,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=1024.log,6.359,0.394,0.64,0.852,6.614,0.337,0.591,0.822,0.743,9.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,64,8192,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.848,0.392,0.63,0.843,7.901,0.395,0.648,0.861,0.729,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,128,4096,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=4096.log,7.628,0.392,0.637,0.848,7.719,0.38,0.633,0.847,0.733,12.0
gemma3-4b-bc-split-1_embeddings_last_1turns,2,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.824,0.39,0.642,0.858,7.889,0.393,0.651,0.865,0.743,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,4,64,4096,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=4096.log,7.604,0.39,0.633,0.85,7.706,0.375,0.629,0.848,0.753,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,128,1024,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=1024.log,6.332,0.39,0.64,0.853,6.603,0.335,0.587,0.82,0.736,7.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,2,256,8192,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.839,0.389,0.639,0.855,7.89,0.41,0.657,0.869,0.74,18.0
gemma3-4b-bc-split-1_embeddings_last_1turns,1,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=8192.log,7.858,0.389,0.636,0.851,7.917,0.402,0.653,0.867,0.708,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,256,4096,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=4096.log,7.618,0.387,0.637,0.851,7.709,0.381,0.627,0.848,0.747,16.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,3,256,1024,combined,1,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=1024.log,6.349,0.387,0.637,0.849,6.605,0.34,0.587,0.819,0.76,10.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,3,256,8192,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=3__emb=256__bs=8192.log,7.879,0.386,0.629,0.843,7.923,0.398,0.649,0.863,0.74,20.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,128,8192,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.853,0.386,0.633,0.848,7.896,0.397,0.65,0.861,0.736,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,256,4096,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=4096.log,7.642,0.386,0.628,0.848,7.732,0.374,0.617,0.846,0.75,13.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,128,8192,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=128__bs=8192.log,7.881,0.385,0.625,0.851,7.952,0.394,0.64,0.855,0.736,20.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,1,256,8192,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=256__bs=8192.log,7.863,0.384,0.628,0.846,7.92,0.401,0.648,0.86,0.753,17.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,256,1024,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=1024.log,6.331,0.384,0.625,0.844,6.589,0.325,0.576,0.808,0.74,5.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,4096,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=4096.log,7.647,0.383,0.628,0.842,7.731,0.377,0.62,0.842,0.729,14.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,1024,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=1024.log,6.336,0.383,0.62,0.84,6.594,0.321,0.568,0.805,0.726,5.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,1,128,8192,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.874,0.382,0.634,0.844,7.93,0.393,0.642,0.86,0.729,19.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,1,128,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=8192.log,7.879,0.382,0.626,0.844,7.938,0.39,0.642,0.859,0.722,20.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,128,8192,combined,7,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=128__bs=8192.log,7.877,0.382,0.626,0.841,7.938,0.388,0.639,0.856,0.747,18.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,2,256,8192,combined,4,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=2__emb=256__bs=8192.log,7.889,0.381,0.625,0.842,7.946,0.394,0.638,0.859,0.74,18.0
qwen2.5-7b-bc_slash-best_embeddings_last_1turns,4,64,8192,combined,6,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.886,0.381,0.627,0.841,7.936,0.386,0.647,0.861,0.726,18.0
gemma3-4b-bc-split-1_embeddings_last_1turns,3,64,8192,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-1turns__mode=combined__ctx=3__emb=64__bs=8192.log,7.884,0.38,0.626,0.847,7.961,0.378,0.633,0.86,0.729,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,128,2048,combined,3,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=128__bs=2048.log,6.943,0.38,0.617,0.83,7.163,0.342,0.584,0.815,0.747,14.0
llama3.1-8b-bc_slash-best_embeddings_last_1turns,4,256,8192,combined,5,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=4__emb=256__bs=8192.log,7.875,0.379,0.622,0.84,7.942,0.386,0.64,0.857,0.743,20.0
mistral-7b-v0.3-bc_slash-best_embeddings_last_1turns,1,64,2048,combined,2,1,0,OK,sweeps_w_test_sets_1turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_1turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-1turns__mode=combined__ctx=1__emb=64__bs=2048.log,6.879,0.379,0.615,0.836,7.088,0.35,0.6,0.825,0.722,8.0
